t / s	U_A1 / V	U_B1 / V
16,3	2,007	0,596
16,4	2,001	0,602
16,5	2,016	0,587
16,6	2,057	0,552
16,7	2,109	0,503
16,8	2,172	0,443
16,9	2,240	0,386
17,0	2,297	0,335
17,1	2,340	0,293
17,2	2,370	0,276
17,3	2,376	0,275
17,4	2,358	0,294
17,5	2,321	0,333
17,6	2,264	0,384
17,7	2,199	0,441
17,8	2,136	0,495
17,9	2,078	0,546
18,0	2,031	0,584
18,1	2,004	0,599
18,2	2,004	0,596
18,3	2,022	0,573
18,4	2,064	0,533
18,5	2,118	0,483
18,6	2,181	0,428
18,7	2,246	0,372
18,8	2,303	0,323
18,9	2,349	0,290
19,0	2,370	0,273
19,1	2,373	0,278
19,2	2,352	0,300
19,3	2,313	0,344
19,4	2,256	0,401
19,5	2,189	0,458
19,6	2,129	0,513
19,7	2,070	0,563
19,8	2,028	0,591
19,9	2,004	0,603
20,0	2,003	0,593
20,1	2,027	0,567
20,2	2,070	0,519
20,3	2,124	0,465
20,4	2,187	0,407
20,5	2,250	0,351
20,6	2,307	0,303
20,7	2,346	0,275
20,8	2,369	0,266
20,9	2,367	0,276
21,0	2,342	0,311
21,1	2,301	0,359
21,2	2,243	0,416
21,3	2,180	0,477
21,4	2,118	0,533
21,5	2,066	0,576
21,6	2,031	0,606
21,7	2,013	0,609
21,8	2,016	0,596
21,9	2,039	0,558
22,0	2,078	0,512
22,1	2,135	0,453
22,2	2,198	0,390
22,3	2,259	0,336
22,4	2,312	0,293
22,5	2,346	0,269
22,6	2,364	0,261
22,7	2,360	0,278
22,8	2,333	0,314
22,9	2,291	0,366
23,0	2,234	0,426
23,1	2,172	0,488
23,2	2,114	0,546
23,3	2,060	0,587
23,4	2,028	0,611
23,5	2,015	0,612
23,6	2,025	0,594
23,7	2,048	0,558
23,8	2,093	0,504
23,9	2,154	0,443
24,0	2,213	0,377
24,1	2,271	0,321
24,2	2,318	0,281
24,3	2,349	0,255
24,4	2,360	0,257
24,5	2,346	0,281
24,6	2,316	0,323
24,7	2,273	0,380
24,8	2,216	0,441
24,9	2,154	0,504
25,0	2,100	0,560
25,1	2,055	0,600
25,2	2,027	0,620
25,3	2,021	0,617
25,4	2,031	0,591
25,5	2,063	0,552
25,6	2,112	0,494
25,7	2,171	0,429
25,8	2,229	0,369
25,9	2,283	0,314
26,0	2,321	0,273
26,1	2,346	0,255
26,2	2,352	0,260
26,3	2,336	0,282
26,4	2,300	0,324
26,5	2,250	0,384
26,6	2,193	0,450
26,7	2,136	0,513
26,8	2,084	0,567
26,9	2,046	0,605
27,0	2,025	0,618
27,1	2,025	0,620
27,2	2,042	0,591
27,3	2,076	0,542
27,4	2,126	0,488
27,5	2,186	0,422
27,6	2,247	0,359
27,7	2,297	0,303
27,8	2,333	0,266
27,9	2,351	0,249
28,0	2,348	0,257
28,1	2,324	0,285
28,2	2,288	0,332
28,3	2,238	0,392
28,4	2,177	0,459
28,5	2,121	0,521
28,6	2,070	0,573
28,7	2,034	0,606
28,8	2,021	0,624
28,9	2,027	0,615
29,0	2,054	0,584
29,1	2,094	0,537
29,2	2,147	0,479
29,3	2,210	0,410
29,4	2,264	0,351
29,5	2,307	0,300
29,6	2,340	0,264
29,7	2,351	0,254
29,8	2,340	0,266
29,9	2,316	0,293
30,0	2,271	0,344
30,1	2,219	0,401
30,2	2,157	0,464
30,3	2,102	0,522
30,4	2,055	0,578
30,5	2,027	0,609
30,6	2,019	0,618
30,7	2,033	0,611
30,8	2,063	0,578
30,9	2,111	0,527
31,0	2,166	0,468
31,1	2,222	0,404
31,2	2,279	0,344
31,3	2,322	0,299
31,4	2,351	0,267
31,5	2,358	0,258
31,6	2,345	0,270
31,7	2,313	0,300
31,8	2,262	0,350
31,9	2,204	0,413
32,0	2,142	0,477
32,1	2,082	0,534
32,2	2,043	0,576
32,3	2,018	0,605
32,4	2,010	0,611
32,5	2,027	0,593
32,6	2,066	0,561
32,7	2,117	0,516
32,8	2,177	0,450
32,9	2,241	0,393
33,0	2,295	0,338
33,1	2,337	0,294
33,2	2,363	0,270
33,3	2,361	0,264
33,4	2,342	0,285
33,5	2,304	0,318
33,6	2,249	0,366
33,7	2,193	0,426
33,8	2,127	0,485
33,9	2,072	0,539
34,0	2,033	0,579
34,1	2,010	0,602
34,2	2,010	0,606
34,3	2,031	0,585
34,4	2,072	0,548
34,5	2,127	0,497
34,6	2,190	0,438
34,7	2,255	0,380
34,8	2,307	0,329
34,9	2,348	0,293
35,0	2,367	0,273
35,1	2,367	0,272
35,2	2,342	0,291
35,3	2,301	0,330
35,4	2,243	0,383
35,5	2,174	0,443
35,6	2,114	0,497
35,7	2,058	0,549
35,8	2,024	0,585
35,9	2,004	0,602
36,0	2,009	0,596
36,1	2,034	0,572
36,2	2,078	0,531
36,3	2,133	0,480
36,4	2,201	0,422
36,5	2,262	0,362
36,6	2,313	0,318
36,7	2,351	0,288
36,8	2,366	0,273
36,9	2,366	0,278
37,0	2,340	0,306
37,1	2,292	0,351
37,2	2,232	0,402
37,3	2,169	0,461
37,4	2,108	0,512
37,5	2,055	0,558
37,6	2,016	0,588
37,7	2,000	0,602
37,8	2,009	0,588
37,9	2,034	0,557
38,0	2,082	0,513
38,1	2,141	0,459
38,2	2,208	0,402
38,3	2,270	0,348
38,4	2,324	0,308
38,5	2,358	0,281
38,6	2,372	0,275
38,7	2,364	0,285
38,8	2,333	0,320
38,9	2,285	0,363
39,0	2,225	0,420
39,1	2,163	0,479
39,2	2,100	0,530
39,3	2,051	0,572
39,4	2,016	0,594
39,5	2,003	0,600
39,6	2,010	0,582
39,7	2,040	0,549
39,8	2,093	0,497
39,9	2,151	0,441
40,0	2,214	0,381
40,1	2,276	0,332
40,2	2,327	0,296
40,3	2,361	0,272
40,4	2,370	0,270
40,5	2,360	0,293
40,6	2,328	0,329
40,7	2,277	0,381
40,8	2,216	0,438
40,9	2,154	0,498
41,0	2,096	0,549
41,1	2,048	0,585
41,2	2,019	0,603
41,3	2,012	0,600
41,4	2,018	0,581
41,5	2,052	0,540
41,6	2,102	0,486
41,7	2,160	0,431
41,8	2,222	0,369
41,9	2,280	0,315
42,0	2,325	0,279
42,1	2,357	0,263
42,2	2,361	0,270
42,3	2,348	0,293
42,4	2,312	0,336
42,5	2,262	0,390
42,6	2,205	0,449
42,7	2,145	0,512
42,8	2,087	0,563
42,9	2,046	0,599
43,0	2,022	0,612
43,1	2,013	0,606
43,2	2,030	0,579
43,3	2,066	0,534
43,4	2,118	0,474
43,5	2,175	0,417
43,6	2,234	0,353
43,7	2,289	0,302
43,8	2,330	0,270
43,9	2,349	0,254
44,0	2,351	0,263
44,1	2,333	0,293
44,2	2,295	0,342
44,3	2,244	0,404
44,4	2,187	0,465
44,5	2,129	0,524
44,6	2,076	0,573
44,7	2,037	0,608
44,8	2,019	0,617
44,9	2,021	0,605
45,0	2,043	0,573
45,1	2,079	0,524
45,2	2,133	0,464
45,3	2,192	0,402
45,4	2,250	0,338
45,5	2,298	0,293
45,6	2,333	0,263
45,7	2,348	0,254
45,8	2,342	0,264
45,9	2,321	0,300
46,0	2,280	0,348
46,1	2,229	0,410
46,2	2,171	0,474
46,3	2,114	0,537
46,4	2,067	0,581
46,5	2,036	0,614
46,6	2,021	0,620
46,7	2,030	0,606
46,8	2,054	0,575
46,9	2,100	0,522
47,0	2,151	0,456
47,1	2,214	0,393
47,2	2,264	0,336
47,3	2,309	0,287
47,4	2,339	0,260
47,5	2,349	0,255
47,6	2,340	0,266
47,7	2,312	0,302
47,8	2,265	0,351
47,9	2,210	0,416
48,0	2,154	0,480
48,1	2,102	0,540
48,2	2,057	0,581
48,3	2,031	0,611
48,4	2,025	0,617
48,5	2,036	0,602
48,6	2,067	0,563
48,7	2,114	0,513
48,8	2,169	0,449
48,9	2,229	0,387
49,0	2,279	0,327
49,1	2,319	0,282
49,2	2,343	0,260
49,3	2,349	0,249
49,4	2,331	0,269
49,5	2,298	0,308
49,6	2,247	0,363
49,7	2,189	0,425
49,8	2,135	0,489
49,9	2,081	0,546
50,0	2,042	0,590
50,1	2,021	0,611
50,2	2,021	0,618
50,3	2,042	0,599
50,4	2,078	0,555
50,5	2,130	0,501
50,6	2,189	0,438
50,7	2,246	0,380
50,8	2,297	0,323
50,9	2,334	0,282
51,0	2,349	0,258
51,1	2,352	0,260
51,2	2,330	0,278
51,3	2,291	0,320
51,4	2,237	0,374
51,5	2,175	0,432
51,6	2,117	0,494
51,7	2,067	0,545
51,8	2,033	0,587
51,9	2,012	0,611
52,0	2,019	0,608
52,1	2,043	0,584
52,2	2,088	0,543
52,3	2,142	0,488
52,4	2,202	0,426
52,5	2,261	0,368
52,6	2,309	0,321
52,7	2,345	0,278
52,8	2,358	0,264
52,9	2,354	0,267
53,0	2,327	0,291
53,1	2,286	0,333
53,2	2,228	0,390
53,3	2,162	0,450
53,4	2,102	0,507
53,5	2,054	0,558
53,6	2,019	0,587
53,7	2,009	0,606
53,8	2,018	0,597
53,9	2,046	0,570
54,0	2,093	0,528
54,1	2,154	0,473
54,2	2,216	0,416
54,3	2,277	0,359
54,4	2,321	0,312
54,5	2,357	0,281
54,6	2,367	0,272
54,7	2,355	0,281
54,8	2,325	0,306
54,9	2,276	0,354
55,0	2,216	0,407
55,1	2,156	0,470
55,2	2,096	0,518
55,3	2,046	0,563
55,4	2,015	0,591
55,5	2,004	0,602
55,6	2,015	0,590
55,7	2,051	0,560
55,8	2,097	0,513
55,9	2,160	0,458
56,0	2,226	0,396
56,1	2,286	0,345
56,2	2,333	0,308
56,3	2,363	0,281
56,4	2,370	0,278
56,5	2,355	0,288
56,6	2,321	0,321
56,7	2,270	0,368
56,8	2,208	0,423
56,9	2,144	0,480
57,0	2,085	0,528
57,1	2,042	0,570
57,2	2,015	0,594
57,3	2,004	0,596
57,4	2,018	0,579
57,5	2,055	0,545
57,6	2,106	0,497
57,7	2,171	0,440
57,8	2,232	0,381
57,9	2,292	0,330
58,0	2,339	0,296
58,1	2,366	0,276
58,2	2,370	0,275
58,3	2,352	0,299
58,4	2,315	0,336
58,5	2,259	0,387
58,6	2,199	0,446
58,7	2,135	0,500
58,8	2,078	0,549
58,9	2,034	0,582
59,0	2,009	0,600
59,1	2,003	0,594
59,2	2,024	0,572
59,3	2,063	0,531
59,4	2,117	0,476
59,5	2,180	0,419
59,6	2,240	0,363
59,7	2,301	0,312
59,8	2,342	0,284
59,9	2,367	0,273
60,0	2,369	0,281
