t / s	U_A1 / V	U_B1 / V
40,0	1,886	0,401
40,1	1,923	0,317
40,2	1,982	0,248
40,3	2,061	0,203
40,4	2,142	0,194
40,5	2,222	0,215
40,6	2,286	0,272
40,7	2,328	0,354
40,8	2,345	0,461
40,9	2,340	0,573
41,0	2,307	0,678
41,1	2,262	0,756
41,2	2,208	0,807
41,3	2,156	0,815
41,4	2,111	0,783
41,5	2,081	0,707
41,6	2,061	0,605
41,7	2,060	0,480
41,8	2,066	0,362
41,9	2,085	0,245
42,0	2,108	0,161
42,1	2,127	0,117
42,2	2,142	0,119
42,3	2,153	0,161
42,4	2,157	0,240
42,5	2,150	0,354
42,6	2,147	0,483
42,7	2,139	0,608
42,8	2,133	0,720
42,9	2,141	0,798
43,0	2,156	0,839
43,1	2,180	0,830
43,2	2,204	0,780
43,3	2,235	0,698
43,4	2,256	0,585
43,5	2,268	0,458
43,6	2,270	0,342
43,7	2,250	0,243
43,8	2,217	0,174
43,9	2,166	0,146
44,0	2,106	0,161
44,1	2,048	0,209
44,2	1,995	0,293
44,3	1,958	0,396
44,4	1,940	0,501
44,5	1,950	0,597
44,6	1,991	0,680
44,7	2,055	0,731
44,8	2,133	0,746
44,9	2,225	0,731
45,0	2,309	0,683
45,1	2,379	0,617
45,2	2,426	0,537
45,3	2,441	0,450
45,4	2,421	0,383
45,5	2,363	0,327
45,6	2,274	0,296
45,7	2,168	0,288
45,8	2,052	0,303
45,9	1,953	0,341
46,0	1,871	0,389
46,1	1,821	0,440
46,2	1,815	0,489
46,3	1,847	0,531
46,4	1,919	0,558
46,5	2,021	0,572
46,6	2,142	0,566
46,7	2,268	0,552
46,8	2,378	0,531
46,9	2,465	0,513
47,0	2,514	0,494
47,1	2,514	0,482
47,2	2,474	0,477
47,3	2,390	0,483
47,4	2,276	0,486
47,5	2,147	0,491
47,6	2,021	0,497
47,7	1,913	0,494
47,8	1,832	0,488
47,9	1,793	0,471
48,0	1,799	0,446
48,1	1,847	0,416
48,2	1,934	0,386
48,3	2,040	0,366
48,4	2,166	0,357
48,5	2,282	0,366
48,6	2,384	0,389
48,7	2,450	0,429
48,8	2,480	0,483
48,9	2,468	0,545
49,0	2,418	0,605
49,1	2,337	0,651
49,2	2,238	0,678
49,3	2,133	0,684
49,4	2,036	0,663
49,5	1,956	0,620
49,6	1,907	0,548
49,7	1,886	0,464
49,8	1,898	0,374
49,9	1,946	0,290
50,0	2,013	0,231
50,1	2,093	0,197
50,2	2,171	0,194
50,3	2,244	0,224
50,4	2,297	0,299
50,5	2,328	0,392
50,6	2,336	0,501
50,7	2,325	0,612
50,8	2,291	0,705
50,9	2,243	0,777
51,0	2,192	0,812
51,1	2,144	0,804
51,2	2,103	0,755
51,3	2,082	0,674
51,4	2,064	0,561
51,5	2,064	0,438
51,6	2,076	0,321
51,7	2,091	0,215
51,8	2,114	0,147
51,9	2,132	0,113
52,0	2,144	0,126
52,1	2,150	0,185
52,2	2,145	0,282
52,3	2,138	0,401
52,4	2,132	0,524
52,5	2,132	0,645
52,6	2,133	0,749
52,7	2,145	0,812
52,8	2,162	0,836
52,9	2,187	0,812
53,0	2,216	0,755
53,1	2,241	0,656
53,2	2,264	0,540
53,3	2,274	0,420
53,4	2,268	0,308
53,5	2,235	0,222
53,6	2,199	0,165
53,7	2,145	0,152
53,8	2,085	0,180
53,9	2,027	0,240
54,0	1,976	0,326
54,1	1,943	0,432
54,2	1,937	0,536
54,3	1,958	0,627
54,4	2,009	0,696
54,5	2,075	0,732
54,6	2,162	0,738
54,7	2,253	0,711
54,8	2,337	0,656
54,9	2,400	0,587
55,0	2,439	0,509
55,1	2,441	0,429
55,2	2,405	0,368
55,3	2,334	0,320
55,4	2,243	0,296
55,5	2,132	0,297
55,6	2,018	0,317
55,7	1,923	0,359
55,8	1,851	0,410
55,9	1,817	0,456
56,0	1,821	0,501
56,1	1,866	0,533
56,2	1,953	0,557
56,3	2,066	0,561
56,4	2,189	0,555
56,5	2,309	0,542
56,6	2,412	0,527
56,7	2,486	0,507
56,8	2,519	0,492
56,9	2,507	0,480
57,0	2,450	0,483
57,1	2,357	0,485
57,2	2,235	0,494
57,3	2,109	0,498
57,4	1,985	0,500
57,5	1,884	0,497
57,6	1,820	0,483
57,7	1,794	0,462
57,8	1,817	0,434
57,9	1,875	0,401
58,0	1,968	0,374
58,1	2,085	0,357
58,2	2,205	0,353
58,3	2,318	0,366
58,4	2,408	0,398
58,5	2,463	0,446
58,6	2,478	0,506
58,7	2,451	0,566
58,8	2,393	0,623
58,9	2,303	0,668
59,0	2,201	0,692
59,1	2,100	0,684
59,2	2,012	0,657
59,3	1,943	0,599
59,4	1,901	0,521
59,5	1,893	0,432
59,6	1,919	0,342
59,7	1,973	0,264
59,8	2,043	0,207
59,9	2,121	0,186
60,0	2,198	0,200
60,1	2,262	0,249
60,2	2,306	0,326
60,3	2,328	0,432
60,4	2,331	0,543
60,5	2,306	0,645
60,6	2,273	0,740
60,7	2,223	0,795
60,8	2,178	0,815
60,9	2,133	0,797
61,0	2,100	0,731
61,1	2,078	0,633
61,2	2,073	0,519
61,3	2,079	0,392
61,4	2,091	0,276
61,5	2,106	0,188
61,6	2,124	0,132
61,7	2,141	0,117
61,8	2,145	0,150
61,9	2,145	0,219
62,0	2,136	0,323
62,1	2,130	0,447
62,2	2,124	0,572
62,3	2,123	0,687
62,4	2,132	0,770
62,5	2,148	0,825
62,6	2,172	0,830
62,7	2,205	0,797
62,8	2,232	0,719
62,9	2,261	0,617
63,0	2,276	0,495
63,1	2,280	0,378
63,2	2,265	0,279
63,3	2,234	0,204
63,4	2,184	0,162
63,5	2,124	0,162
63,6	2,064	0,203
63,7	2,006	0,275
63,8	1,962	0,368
63,9	1,935	0,470
64,0	1,941	0,566
64,1	1,973	0,648
64,2	2,031	0,705
64,3	2,109	0,729
64,4	2,199	0,722
64,5	2,283	0,687
64,6	2,364	0,627
64,7	2,417	0,557
64,8	2,442	0,482
64,9	2,432	0,405
65,0	2,384	0,353
65,1	2,304	0,317
65,2	2,202	0,305
65,3	2,093	0,312
65,4	1,985	0,339
65,5	1,893	0,380
65,6	1,835	0,429
65,7	1,818	0,476
65,8	1,838	0,516
65,9	1,895	0,542
66,0	1,991	0,554
66,1	2,109	0,554
66,2	2,232	0,546
66,3	2,348	0,528
66,4	2,441	0,510
66,5	2,498	0,497
66,6	2,516	0,488
66,7	2,489	0,485
66,8	2,414	0,486
66,9	2,310	0,495
67,0	2,190	0,501
67,1	2,064	0,507
67,2	1,950	0,504
67,3	1,862	0,497
67,4	1,809	0,477
67,5	1,800	0,452
67,6	1,836	0,420
67,7	1,911	0,386
67,8	2,013	0,362
67,9	2,132	0,351
68,0	2,244	0,350
68,1	2,349	0,374
68,2	2,424	0,413
68,3	2,465	0,468
68,4	2,469	0,527
68,5	2,433	0,591
68,6	2,363	0,645
68,7	2,268	0,681
68,8	2,165	0,698
68,9	2,066	0,678
69,0	1,986	0,638
69,1	1,928	0,573
69,2	1,901	0,489
69,3	1,911	0,401
69,4	1,946	0,314
69,5	2,001	0,240
69,6	2,073	0,198
69,7	2,151	0,185
69,8	2,222	0,213
69,9	2,277	0,272
70,0	2,310	0,365
70,1	2,328	0,468
70,2	2,318	0,578
70,3	2,291	0,681
70,4	2,252	0,762
70,5	2,208	0,809
70,6	2,162	0,818
70,7	2,124	0,776
70,8	2,097	0,701
70,9	2,084	0,596
71,0	2,084	0,473
71,1	2,091	0,353
71,2	2,106	0,248
71,3	2,117	0,165
71,4	2,132	0,125
71,5	2,141	0,122
71,6	2,141	0,168
71,7	2,139	0,254
71,8	2,132	0,365
71,9	2,124	0,488
72,0	2,118	0,612
72,1	2,120	0,717
72,2	2,133	0,792
72,3	2,154	0,825
72,4	2,184	0,816
72,5	2,214	0,768
72,6	2,246	0,681
72,7	2,273	0,570
72,8	2,285	0,453
72,9	2,282	0,345
73,0	2,259	0,254
73,1	2,220	0,192
73,2	2,166	0,165
73,3	2,102	0,179
73,4	2,039	0,230
73,5	1,983	0,305
73,6	1,946	0,402
73,7	1,934	0,500
73,8	1,949	0,593
73,9	1,988	0,666
74,0	2,054	0,716
74,1	2,138	0,731
74,2	2,231	0,714
74,3	2,319	0,669
74,4	2,388	0,606
74,5	2,435	0,528
74,6	2,448	0,455
74,7	2,423	0,392
74,8	2,364	0,342
74,9	2,273	0,317
75,0	2,169	0,311
75,1	2,054	0,327
75,2	1,950	0,359
75,3	1,871	0,399
75,4	1,824	0,444
75,5	1,817	0,482
75,6	1,854	0,518
75,7	1,929	0,537
75,8	2,030	0,548
75,9	2,148	0,543
76,0	2,270	0,531
76,1	2,385	0,518
76,2	2,466	0,507
76,3	2,508	0,497
76,4	2,508	0,488
76,5	2,465	0,489
76,6	2,381	0,498
76,7	2,271	0,509
76,8	2,147	0,513
76,9	2,025	0,515
77,0	1,919	0,509
77,1	1,845	0,491
77,2	1,808	0,467
77,3	1,815	0,440
77,4	1,863	0,401
77,5	1,947	0,371
77,6	2,054	0,350
77,7	2,168	0,342
77,8	2,279	0,350
77,9	2,376	0,383
78,0	2,442	0,428
78,1	2,469	0,488
78,2	2,451	0,552
78,3	2,406	0,615
78,4	2,330	0,668
78,5	2,234	0,695
78,6	2,139	0,701
78,7	2,045	0,677
78,8	1,971	0,623
78,9	1,922	0,549
79,0	1,907	0,461
79,1	1,922	0,371
79,2	1,964	0,287
79,3	2,024	0,224
79,4	2,099	0,192
79,5	2,172	0,192
79,6	2,237	0,230
79,7	2,285	0,303
79,8	2,312	0,399
79,9	2,318	0,510
80,0	2,306	0,621
80,1	2,274	0,716
80,2	2,232	0,786
80,3	2,190	0,813
80,4	2,153	0,807
80,5	2,118	0,755
80,6	2,094	0,671
80,7	2,087	0,558
80,8	2,088	0,431
80,9	2,097	0,317
81,0	2,112	0,218
81,1	2,127	0,149
81,2	2,135	0,123
81,3	2,139	0,137
81,4	2,138	0,197
81,5	2,130	0,290
81,6	2,123	0,408
81,7	2,114	0,533
81,8	2,114	0,651
81,9	2,123	0,744
82,0	2,139	0,804
82,1	2,163	0,827
82,2	2,199	0,803
82,3	2,232	0,740
82,4	2,262	0,645
82,5	2,285	0,534
82,6	2,292	0,419
82,7	2,279	0,315
82,8	2,253	0,234
82,9	2,204	0,185
83,0	2,142	0,173
83,1	2,078	0,200
83,2	2,016	0,261
83,3	1,968	0,344
83,4	1,935	0,440
83,5	1,932	0,539
83,6	1,958	0,618
83,7	2,009	0,680
83,8	2,081	0,714
83,9	2,169	0,722
84,0	2,264	0,698
84,1	2,345	0,645
84,2	2,409	0,578
84,3	2,442	0,507
84,4	2,442	0,438
84,5	2,406	0,384
84,6	2,333	0,339
84,7	2,237	0,323
84,8	2,126	0,324
84,9	2,013	0,345
85,0	1,920	0,381
85,1	1,853	0,419
85,2	1,820	0,459
85,3	1,829	0,500
85,4	1,872	0,525
85,5	1,964	0,540
85,6	2,075	0,540
85,7	2,193	0,536
85,8	2,312	0,528
85,9	2,411	0,518
86,0	2,480	0,503
86,1	2,513	0,495
86,2	2,495	0,495
86,3	2,435	0,501
86,4	2,345	0,510
86,5	2,226	0,518
86,6	2,105	0,524
86,7	1,986	0,519
86,8	1,889	0,506
86,9	1,830	0,485
87,0	1,809	0,458
87,1	1,829	0,420
87,2	1,892	0,386
87,3	1,983	0,362
87,4	2,093	0,341
87,5	2,210	0,342
87,6	2,315	0,356
87,7	2,396	0,395
87,8	2,444	0,449
87,9	2,456	0,512
88,0	2,430	0,578
88,1	2,372	0,636
88,2	2,291	0,683
88,3	2,196	0,705
88,4	2,100	0,695
88,5	2,019	0,663
88,6	1,955	0,600
88,7	1,917	0,519
88,8	1,916	0,426
88,9	1,938	0,335
89,0	1,986	0,260
89,1	2,052	0,203
89,2	2,124	0,185
89,3	2,192	0,198
89,4	2,249	0,251
89,5	2,286	0,332
89,6	2,307	0,438
89,7	2,306	0,542
89,8	2,289	0,654
89,9	2,253	0,746
90,0	2,216	0,801
90,1	2,174	0,821
90,2	2,136	0,797
90,3	2,112	0,732
90,4	2,100	0,633
90,5	2,096	0,515
90,6	2,097	0,392
90,7	2,108	0,281
90,8	2,120	0,191
90,9	2,133	0,138
91,0	2,136	0,126
91,1	2,139	0,158
91,2	2,133	0,231
91,3	2,124	0,332
91,4	2,117	0,452
91,5	2,115	0,572
91,6	2,112	0,686
91,7	2,123	0,768
91,8	2,148	0,815
91,9	2,178	0,819
92,0	2,214	0,782
92,1	2,250	0,708
92,2	2,279	0,605
92,3	2,294	0,492
92,4	2,294	0,381
92,5	2,274	0,284
92,6	2,237	0,216
92,7	2,183	0,177
92,8	2,118	0,180
92,9	2,054	0,221
93,0	1,995	0,287
93,1	1,950	0,374
93,2	1,925	0,471
93,3	1,935	0,563
93,4	1,967	0,638
93,5	2,030	0,692
93,6	2,109	0,713
93,7	2,204	0,708
93,8	2,294	0,672
93,9	2,373	0,618
94,0	2,427	0,552
94,1	2,453	0,483
94,2	2,436	0,420
94,3	2,384	0,368
94,4	2,301	0,336
94,5	2,196	0,326
94,6	2,085	0,335
94,7	1,977	0,363
94,8	1,890	0,392
94,9	1,833	0,432
95,0	1,815	0,471
95,1	1,836	0,501
95,2	1,899	0,527
95,3	1,997	0,536
95,4	2,109	0,533
95,5	2,234	0,525
95,6	2,349	0,513
95,7	2,438	0,503
95,8	2,496	0,497
95,9	2,508	0,495
96,0	2,475	0,497
96,1	2,405	0,507
96,2	2,304	0,513
96,3	2,186	0,522
96,4	2,061	0,527
96,5	1,953	0,522
96,6	1,872	0,504
96,7	1,824	0,479
96,8	1,820	0,443
96,9	1,854	0,407
97,0	1,925	0,368
97,1	2,024	0,345
97,2	2,138	0,335
97,3	2,247	0,339
97,4	2,345	0,368
97,5	2,412	0,413
97,6	2,450	0,473
97,7	2,448	0,536
97,8	2,409	0,605
97,9	2,343	0,659
98,0	2,258	0,696
98,1	2,160	0,707
98,2	2,070	0,690
98,3	1,998	0,647
98,4	1,949	0,575
98,5	1,920	0,486
98,6	1,929	0,393
98,7	1,961	0,305
98,8	2,013	0,234
98,9	2,076	0,197
99,0	2,147	0,183
99,1	2,205	0,213
99,2	2,255	0,278
99,3	2,286	0,368
99,4	2,303	0,474
99,5	2,294	0,587
99,6	2,268	0,687
99,7	2,237	0,768
99,8	2,199	0,812
99,9	2,162	0,815
100,0	2,133	0,771
100,1	2,112	0,696
100,2	2,103	0,593
100,3	2,102	0,474
100,4	2,108	0,350
100,5	2,117	0,245
100,6	2,127	0,167
100,7	2,133	0,129
100,8	2,135	0,132
100,9	2,130	0,179
101,0	2,124	0,263
101,1	2,114	0,374
101,2	2,106	0,494
101,3	2,102	0,614
101,4	2,114	0,716
101,5	2,132	0,783
101,6	2,159	0,815
101,7	2,190	0,806
101,8	2,228	0,756
101,9	2,267	0,674
102,0	2,292	0,566
102,1	2,304	0,455
102,2	2,295	0,350
102,3	2,268	0,260
102,4	2,222	0,206
102,5	2,165	0,182
102,6	2,091	0,195
102,7	2,025	0,245
102,8	1,973	0,318
102,9	1,932	0,405
103,0	1,923	0,504
103,1	1,941	0,591
103,2	1,986	0,656
103,3	2,055	0,699
103,4	2,147	0,708
103,5	2,240	0,689
103,6	2,328	0,651
103,7	2,400	0,588
103,8	2,441	0,524
103,9	2,450	0,458
104,0	2,421	0,402
104,1	2,358	0,360
104,2	2,270	0,335
104,3	2,162	0,332
104,4	2,048	0,347
104,5	1,946	0,380
104,6	1,869	0,413
104,7	1,824	0,450
104,8	1,820	0,485
104,9	1,860	0,506
105,0	1,938	0,522
105,1	2,040	0,527
105,2	2,160	0,525
105,3	2,280	0,516
105,4	2,387	0,507
105,5	2,460	0,500
105,6	2,501	0,498
105,7	2,496	0,500
105,8	2,453	0,507
105,9	2,372	0,518
106,0	2,262	0,528
106,1	2,139	0,534
106,2	2,021	0,528
106,3	1,926	0,516
106,4	1,853	0,494
106,5	1,823	0,465
106,6	1,829	0,425
106,7	1,877	0,387
106,8	1,958	0,356
106,9	2,061	0,335
107,0	2,174	0,330
107,1	2,279	0,347
107,2	2,367	0,383
