t / s	U_A1 / V	U_B1 / V
10,2	2,109	0,483
10,3	2,082	0,452
10,4	2,070	0,416
10,5	2,076	0,378
10,6	2,094	0,341
10,7	2,132	0,308
10,8	2,177	0,288
10,9	2,228	0,278
11,0	2,279	0,282
11,1	2,325	0,302
11,2	2,357	0,330
11,3	2,376	0,365
11,4	2,382	0,407
11,5	2,367	0,449
11,6	2,343	0,488
11,7	2,306	0,515
11,8	2,259	0,530
11,9	2,211	0,534
12,0	2,165	0,522
12,1	2,126	0,500
12,2	2,096	0,462
12,3	2,087	0,420
12,4	2,085	0,377
12,5	2,103	0,333
12,6	2,135	0,297
12,7	2,174	0,275
12,8	2,217	0,261
12,9	2,264	0,266
13,0	2,306	0,284
13,1	2,339	0,312
13,2	2,360	0,356
13,3	2,367	0,404
13,4	2,355	0,452
13,5	2,331	0,495
13,6	2,300	0,530
13,7	2,259	0,549
13,8	2,214	0,552
13,9	2,174	0,542
14,0	2,144	0,513
14,1	2,118	0,476
14,2	2,109	0,429
14,3	2,106	0,378
14,4	2,118	0,330
14,5	2,147	0,290
14,6	2,180	0,257
14,7	2,220	0,242
14,8	2,259	0,248
14,9	2,292	0,264
15,0	2,324	0,299
15,1	2,342	0,344
15,2	2,346	0,396
15,3	2,337	0,449
15,4	2,319	0,494
15,5	2,294	0,534
15,6	2,259	0,560
15,7	2,223	0,564
15,8	2,190	0,558
15,9	2,159	0,533
16,0	2,136	0,488
16,1	2,127	0,438
16,2	2,127	0,384
16,3	2,136	0,332
16,4	2,153	0,284
16,5	2,180	0,249
16,6	2,213	0,228
16,7	2,250	0,230
16,8	2,279	0,249
16,9	2,301	0,287
17,0	2,319	0,330
17,1	2,327	0,386
17,2	2,319	0,446
17,3	2,306	0,498
17,4	2,282	0,542
17,5	2,256	0,570
17,6	2,226	0,581
17,7	2,198	0,575
17,8	2,174	0,546
17,9	2,157	0,506
18,0	2,147	0,447
18,1	2,148	0,387
18,2	2,156	0,333
18,3	2,169	0,282
18,4	2,192	0,245
18,5	2,216	0,227
18,6	2,243	0,219
18,7	2,265	0,237
18,8	2,285	0,273
18,9	2,297	0,320
19,0	2,301	0,380
19,1	2,297	0,440
19,2	2,286	0,497
19,3	2,271	0,542
19,4	2,252	0,576
19,5	2,229	0,588
19,6	2,208	0,581
19,7	2,189	0,558
19,8	2,175	0,515
19,9	2,166	0,458
20,0	2,165	0,398
20,1	2,171	0,336
20,2	2,183	0,279
20,3	2,201	0,240
20,4	2,219	0,216
20,5	2,237	0,212
20,6	2,256	0,225
20,7	2,271	0,257
20,8	2,277	0,306
20,9	2,277	0,369
21,0	2,274	0,432
21,1	2,270	0,492
21,2	2,258	0,540
21,3	2,246	0,576
21,4	2,229	0,591
21,5	2,213	0,588
21,6	2,202	0,567
21,7	2,196	0,525
21,8	2,189	0,468
21,9	2,192	0,407
22,0	2,195	0,344
22,1	2,205	0,285
22,2	2,216	0,242
22,3	2,223	0,216
22,4	2,235	0,209
22,5	2,243	0,222
22,6	2,252	0,255
22,7	2,256	0,305
22,8	2,255	0,359
22,9	2,252	0,428
23,0	2,247	0,489
23,1	2,241	0,542
23,2	2,231	0,581
23,3	2,226	0,597
23,4	2,220	0,596
23,5	2,213	0,576
23,6	2,214	0,536
23,7	2,216	0,480
23,8	2,214	0,414
23,9	2,219	0,345
24,0	2,225	0,288
24,1	2,229	0,245
24,2	2,234	0,213
24,3	2,237	0,203
24,4	2,238	0,216
24,5	2,238	0,246
24,6	2,234	0,294
24,7	2,235	0,351
24,8	2,228	0,417
24,9	2,225	0,480
25,0	2,225	0,534
25,1	2,220	0,575
25,2	2,219	0,594
25,3	2,223	0,597
25,4	2,228	0,578
25,5	2,229	0,539
25,6	2,235	0,485
25,7	2,237	0,428
25,8	2,244	0,357
25,9	2,252	0,296
26,0	2,249	0,252
26,1	2,246	0,219
26,2	2,240	0,207
26,3	2,232	0,216
26,4	2,223	0,240
26,5	2,216	0,285
26,6	2,210	0,342
26,7	2,207	0,407
26,8	2,205	0,471
26,9	2,205	0,525
27,0	2,205	0,567
27,1	2,208	0,593
27,2	2,222	0,599
27,3	2,235	0,581
27,4	2,247	0,543
27,5	2,255	0,491
27,6	2,262	0,432
27,7	2,268	0,368
27,8	2,268	0,311
27,9	2,264	0,258
28,0	2,253	0,222
28,1	2,241	0,209
28,2	2,226	0,212
28,3	2,207	0,242
28,4	2,198	0,282
28,5	2,187	0,338
28,6	2,181	0,398
28,7	2,177	0,461
28,8	2,177	0,518
28,9	2,187	0,561
29,0	2,201	0,584
29,1	2,219	0,591
29,2	2,238	0,578
29,3	2,255	0,545
29,4	2,270	0,494
29,5	2,285	0,440
29,6	2,289	0,378
29,7	2,289	0,321
29,8	2,283	0,269
29,9	2,270	0,236
30,0	2,252	0,216
30,1	2,228	0,221
30,2	2,207	0,242
30,3	2,184	0,279
30,4	2,168	0,333
30,5	2,157	0,396
30,6	2,153	0,455
30,7	2,160	0,504
30,8	2,171	0,548
30,9	2,192	0,573
31,0	2,216	0,581
31,1	2,244	0,572
31,2	2,268	0,542
31,3	2,291	0,498
31,4	2,306	0,446
31,5	2,313	0,386
31,6	2,310	0,330
31,7	2,301	0,281
31,8	2,283	0,243
31,9	2,258	0,228
32,0	2,228	0,227
32,1	2,199	0,246
32,2	2,174	0,281
32,3	2,153	0,330
32,4	2,136	0,387
32,5	2,135	0,440
32,6	2,142	0,495
32,7	2,159	0,534
32,8	2,184	0,564
32,9	2,211	0,569
33,0	2,243	0,563
33,1	2,276	0,537
33,2	2,306	0,500
33,3	2,325	0,449
33,4	2,336	0,395
33,5	2,331	0,338
33,6	2,321	0,293
33,7	2,298	0,260
33,8	2,264	0,240
33,9	2,229	0,239
34,0	2,195	0,254
34,1	2,165	0,285
34,2	2,138	0,330
34,3	2,118	0,380
34,4	2,115	0,431
34,5	2,123	0,482
34,6	2,136	0,522
34,7	2,165	0,543
34,8	2,202	0,558
34,9	2,240	0,552
35,0	2,279	0,530
35,1	2,313	0,494
35,2	2,337	0,450
35,3	2,351	0,402
35,4	2,354	0,353
35,5	2,340	0,305
35,6	2,315	0,276
35,7	2,279	0,257
35,8	2,238	0,252
35,9	2,195	0,263
36,0	2,157	0,290
36,1	2,123	0,333
36,2	2,099	0,375
36,3	2,088	0,422
36,4	2,099	0,468
36,5	2,123	0,509
36,6	2,157	0,528
36,7	2,199	0,539
36,8	2,240	0,540
36,9	2,286	0,519
37,0	2,324	0,488
37,1	2,352	0,450
37,2	2,372	0,407
37,3	2,373	0,363
37,4	2,358	0,323
37,5	2,331	0,290
37,6	2,292	0,272
37,7	2,249	0,266
37,8	2,195	0,279
37,9	2,154	0,300
38,0	2,112	0,332
38,1	2,085	0,369
38,2	2,076	0,416
38,3	2,084	0,455
38,4	2,102	0,491
38,5	2,136	0,509
38,6	2,181	0,524
38,7	2,237	0,521
38,8	2,286	0,509
38,9	2,331	0,480
39,0	2,364	0,446
39,1	2,384	0,408
39,2	2,384	0,374
39,3	2,376	0,339
39,4	2,345	0,306
39,5	2,301	0,293
39,6	2,252	0,290
39,7	2,201	0,294
39,8	2,147	0,311
39,9	2,103	0,342
40,0	2,078	0,380
40,1	2,064	0,410
40,2	2,069	0,444
40,3	2,088	0,473
40,4	2,126	0,492
40,5	2,172	0,501
40,6	2,225	0,498
40,7	2,279	0,489
40,8	2,330	0,468
40,9	2,370	0,440
41,0	2,397	0,411
41,1	2,402	0,383
41,2	2,393	0,356
41,3	2,361	0,332
41,4	2,315	0,314
41,5	2,262	0,309
41,6	2,205	0,315
41,7	2,148	0,327
41,8	2,102	0,351
41,9	2,072	0,378
42,0	2,052	0,405
42,1	2,054	0,434
42,2	2,075	0,455
42,3	2,112	0,471
42,4	2,159	0,482
42,5	2,220	0,482
42,6	2,276	0,473
42,7	2,336	0,455
42,8	2,375	0,435
42,9	2,403	0,411
43,0	2,406	0,386
43,1	2,399	0,365
43,2	2,372	0,347
43,3	2,330	0,338
43,4	2,274	0,335
43,5	2,210	0,333
43,6	2,153	0,348
43,7	2,102	0,360
43,8	2,064	0,386
43,9	2,042	0,404
44,0	2,040	0,426
44,1	2,060	0,441
44,2	2,099	0,452
44,3	2,148	0,462
44,4	2,210	0,461
44,5	2,271	0,452
44,6	2,331	0,441
44,7	2,378	0,426
44,8	2,408	0,408
44,9	2,421	0,392
45,0	2,411	0,374
45,1	2,387	0,365
45,2	2,342	0,359
45,3	2,283	0,356
45,4	2,219	0,359
45,5	2,159	0,366
45,6	2,106	0,377
45,7	2,066	0,390
45,8	2,042	0,405
45,9	2,037	0,414
46,0	2,054	0,425
46,1	2,090	0,432
46,2	2,142	0,435
46,3	2,201	0,432
46,4	2,265	0,431
46,5	2,325	0,422
46,6	2,375	0,411
46,7	2,411	0,399
46,8	2,429	0,393
46,9	2,421	0,387
47,0	2,394	0,380
47,1	2,351	0,380
47,2	2,294	0,378
47,3	2,229	0,383
47,4	2,166	0,389
47,5	2,108	0,393
47,6	2,063	0,402
47,7	2,037	0,413
47,8	2,033	0,413
47,9	2,048	0,417
48,0	2,081	0,417
48,1	2,130	0,414
48,2	2,193	0,414
48,3	2,255	0,408
48,4	2,319	0,404
48,5	2,370	0,398
48,6	2,406	0,399
48,7	2,426	0,392
48,8	2,423	0,395
48,9	2,400	0,395
49,0	2,360	0,398
49,1	2,303	0,402
49,2	2,240	0,407
49,3	2,175	0,410
49,4	2,117	0,414
49,5	2,070	0,413
49,6	2,043	0,411
49,7	2,033	0,408
49,8	2,045	0,405
49,9	2,076	0,399
50,0	2,127	0,393
50,1	2,184	0,387
50,2	2,247	0,383
50,3	2,309	0,375
50,4	2,363	0,378
50,5	2,402	0,383
50,6	2,423	0,390
50,7	2,426	0,401
50,8	2,402	0,408
50,9	2,361	0,417
51,0	2,310	0,423
51,1	2,253	0,428
51,2	2,187	0,434
51,3	2,124	0,431
51,4	2,078	0,426
51,5	2,048	0,420
51,6	2,037	0,407
51,7	2,045	0,395
51,8	2,073	0,384
51,9	2,120	0,372
52,0	2,174	0,360
52,1	2,240	0,360
52,2	2,301	0,360
52,3	2,355	0,363
52,4	2,396	0,375
52,5	2,418	0,389
52,6	2,417	0,402
52,7	2,400	0,414
52,8	2,364	0,432
52,9	2,315	0,447
53,0	2,253	0,453
53,1	2,190	0,456
53,2	2,136	0,452
53,3	2,090	0,444
53,4	2,055	0,431
53,5	2,042	0,408
53,6	2,048	0,389
53,7	2,073	0,369
53,8	2,115	0,354
53,9	2,171	0,339
54,0	2,231	0,338
54,1	2,292	0,336
54,2	2,343	0,348
54,3	2,384	0,360
54,4	2,406	0,381
54,5	2,414	0,402
54,6	2,397	0,426
54,7	2,361	0,449
54,8	2,316	0,465
54,9	2,261	0,474
55,0	2,205	0,479
55,1	2,148	0,471
55,2	2,102	0,461
55,3	2,069	0,437
55,4	2,055	0,414
55,5	2,054	0,389
55,6	2,076	0,365
55,7	2,114	0,336
55,8	2,162	0,323
55,9	2,219	0,312
56,0	2,277	0,315
56,1	2,334	0,329
56,2	2,373	0,348
56,3	2,397	0,372
56,4	2,402	0,402
56,5	2,390	0,432
56,6	2,363	0,464
56,7	2,322	0,483
56,8	2,267	0,495
56,9	2,211	0,501
57,0	2,159	0,495
57,1	2,112	0,480
57,2	2,078	0,453
57,3	2,061	0,419
57,4	2,066	0,386
57,5	2,084	0,350
57,6	2,118	0,324
57,7	2,163	0,306
57,8	2,214	0,294
57,9	2,267	0,296
58,0	2,313	0,311
58,1	2,352	0,330
58,2	2,379	0,362
58,3	2,391	0,401
58,4	2,384	0,441
58,5	2,357	0,473
58,6	2,319	0,498
58,7	2,274	0,515
58,8	2,220	0,519
58,9	2,166	0,515
59,0	2,123	0,494
59,1	2,096	0,462
59,2	2,076	0,428
59,3	2,075	0,387
59,4	2,094	0,348
59,5	2,124	0,315
59,6	2,162	0,293
59,7	2,211	0,278
59,8	2,261	0,278
59,9	2,306	0,288
60,0	2,343	0,315
60,1	2,366	0,350
60,2	2,376	0,392
60,3	2,370	0,437
60,4	2,349	0,479
60,5	2,313	0,509
60,6	2,274	0,528
60,7	2,226	0,537
60,8	2,181	0,528
60,9	2,144	0,512
61,0	2,111	0,474
61,1	2,096	0,438
61,2	2,094	0,390
61,3	2,109	0,345
61,4	2,135	0,309
61,5	2,166	0,275
61,6	2,210	0,257
61,7	2,253	0,257
61,8	2,291	0,270
61,9	2,325	0,302
62,0	2,348	0,338
62,1	2,357	0,386
62,2	2,355	0,435
62,3	2,337	0,482
62,4	2,310	0,521
62,5	2,270	0,545
62,6	2,232	0,560
62,7	2,195	0,554
62,8	2,157	0,527
62,9	2,130	0,492
63,0	2,115	0,447
63,1	2,111	0,396
63,2	2,118	0,345
63,3	2,141	0,302
63,4	2,169	0,266
63,5	2,205	0,248
63,6	2,243	0,242
63,7	2,279	0,258
63,8	2,309	0,290
63,9	2,330	0,329
64,0	2,337	0,381
64,1	2,334	0,429
64,2	2,324	0,485
64,3	2,298	0,525
64,4	2,267	0,557
64,5	2,234	0,569
64,6	2,199	0,566
64,7	2,175	0,542
64,8	2,153	0,501
64,9	2,138	0,456
65,0	2,135	0,404
65,1	2,139	0,350
65,2	2,159	0,299
65,3	2,178	0,258
65,4	2,210	0,234
65,5	2,238	0,230
65,6	2,265	0,243
65,7	2,289	0,269
65,8	2,309	0,315
65,9	2,318	0,371
66,0	2,313	0,426
66,1	2,303	0,482
66,2	2,288	0,531
66,3	2,264	0,564
66,4	2,237	0,579
66,5	2,211	0,576
66,6	2,190	0,555
66,7	2,169	0,518
66,8	2,157	0,467
66,9	2,153	0,413
67,0	2,160	0,351
67,1	2,171	0,299
67,2	2,189	0,255
67,3	2,210	0,230
67,4	2,234	0,221
67,5	2,256	0,233
67,6	2,274	0,261
67,7	2,285	0,306
67,8	2,291	0,365
67,9	2,292	0,425
68,0	2,286	0,483
68,1	2,274	0,534
68,2	2,258	0,567
68,3	2,238	0,587
68,4	2,217	0,588
68,5	2,202	0,569
68,6	2,184	0,530
68,7	2,177	0,479
68,8	2,175	0,420
68,9	2,181	0,357
69,0	2,190	0,300
69,1	2,201	0,257
69,2	2,217	0,224
69,3	2,231	0,213
69,4	2,249	0,224
69,5	2,264	0,249
69,6	2,273	0,296
69,7	2,274	0,350
69,8	2,271	0,411
69,9	2,265	0,474
70,0	2,258	0,527
70,1	2,247	0,569
70,2	2,232	0,591
70,3	2,220	0,593
70,4	2,210	0,575
70,5	2,202	0,537
70,6	2,198	0,489
70,7	2,199	0,428
70,8	2,204	0,362
70,9	2,210	0,303
71,0	2,217	0,257
71,1	2,226	0,221
71,2	2,235	0,210
71,3	2,243	0,215
71,4	2,250	0,242
71,5	2,250	0,284
71,6	2,250	0,341
71,7	2,249	0,404
71,8	2,244	0,470
71,9	2,240	0,522
72,0	2,232	0,567
72,1	2,226	0,593
72,2	2,223	0,599
72,3	2,220	0,585
72,4	2,222	0,549
72,5	2,222	0,497
72,6	2,225	0,437
72,7	2,228	0,369
72,8	2,228	0,312
72,9	2,232	0,264
73,0	2,234	0,228
73,1	2,237	0,209
73,2	2,237	0,213
73,3	2,235	0,236
73,4	2,229	0,281
73,5	2,226	0,336
73,6	2,220	0,396
73,7	2,217	0,458
73,8	2,217	0,516
73,9	2,219	0,563
74,0	2,219	0,593
74,1	2,220	0,597
74,2	2,228	0,582
74,3	2,238	0,552
74,4	2,244	0,504
74,5	2,246	0,444
74,6	2,249	0,384
74,7	2,253	0,324
74,8	2,253	0,272
74,9	2,252	0,234
75,0	2,244	0,213
75,1	2,234	0,215
75,2	2,226	0,237
75,3	2,217	0,275
75,4	2,207	0,326
75,5	2,201	0,390
75,6	2,195	0,452
75,7	2,196	0,509
75,8	2,198	0,552
75,9	2,213	0,585
76,0	2,217	0,594
76,1	2,231	0,584
76,2	2,244	0,557
76,3	2,259	0,510
76,4	2,270	0,450
76,5	2,276	0,395
76,6	2,274	0,333
76,7	2,268	0,281
76,8	2,258	0,240
76,9	2,247	0,219
77,0	2,231	0,215
77,1	2,214	0,234
77,2	2,201	0,275
77,3	2,187	0,323
77,4	2,177	0,381
77,5	2,175	0,440
77,6	2,175	0,500
77,7	2,181	0,546
77,8	2,196	0,578
77,9	2,217	0,587
78,0	2,238	0,582
78,1	2,259	0,555
78,2	2,276	0,512
78,3	2,291	0,456
78,4	2,295	0,399
78,5	2,295	0,339
78,6	2,291	0,288
78,7	2,277	0,248
78,8	2,256	0,228
78,9	2,235	0,224
79,0	2,210	0,240
79,1	2,186	0,272
79,2	2,166	0,318
79,3	2,154	0,374
79,4	2,150	0,431
79,5	2,154	0,488
79,6	2,163	0,533
79,7	2,187	0,564
79,8	2,210	0,581
79,9	2,234	0,578
80,0	2,262	0,552
80,1	2,285	0,510
80,2	2,304	0,464
80,3	2,319	0,407
80,4	2,322	0,347
80,5	2,310	0,299
80,6	2,294	0,261
80,7	2,267	0,242
80,8	2,235	0,236
80,9	2,208	0,246
81,0	2,180	0,276
81,1	2,153	0,318
81,2	2,139	0,369
81,3	2,130	0,423
81,4	2,133	0,474
81,5	2,148	0,519
81,6	2,171	0,552
81,7	2,204	0,569
81,8	2,232	0,563
81,9	2,271	0,542
82,0	2,300	0,510
82,1	2,325	0,465
82,2	2,339	0,414
82,3	2,343	0,360
82,4	2,333	0,312
82,5	2,313	0,278
82,6	2,283	0,258
82,7	2,247	0,249
82,8	2,207	0,254
82,9	2,169	0,279
83,0	2,142	0,318
83,1	2,123	0,366
83,2	2,111	0,416
83,3	2,115	0,464
83,4	2,130	0,503
83,5	2,154	0,531
83,6	2,190	0,548
83,7	2,231	0,548
83,8	2,270	0,531
83,9	2,306	0,501
84,0	2,337	0,462
84,1	2,357	0,417
84,2	2,361	0,371
84,3	2,355	0,329
84,4	2,333	0,291
84,5	2,294	0,269
84,6	2,256	0,261
84,7	2,210	0,270
84,8	2,166	0,290
84,9	2,132	0,320
85,0	2,103	0,365
85,1	2,091	0,405
85,2	2,093	0,455
85,3	2,109	0,489
85,4	2,142	0,518
85,5	2,183	0,534
85,6	2,229	0,537
85,7	2,273	0,525
85,8	2,315	0,494
85,9	2,348	0,461
86,0	2,367	0,420
86,1	2,375	0,377
86,2	2,366	0,339
86,3	2,345	0,308
86,4	2,307	0,287
86,5	2,262	0,279
86,6	2,211	0,282
86,7	2,162	0,302
86,8	2,124	0,329
86,9	2,091	0,365
87,0	2,079	0,402
87,1	2,078	0,444
87,2	2,090	0,473
87,3	2,126	0,500
87,4	2,168	0,513
87,5	2,219	0,518
87,6	2,270	0,507
87,7	2,313	0,486
87,8	2,355	0,459
87,9	2,384	0,423
88,0	2,390	0,387
88,1	2,384	0,353
88,2	2,358	0,327
88,3	2,319	0,311
88,4	2,270	0,300
88,5	2,217	0,303
88,6	2,166	0,321
88,7	2,121	0,344
88,8	2,084	0,371
88,9	2,063	0,401
89,0	2,063	0,428
89,1	2,081	0,458
89,2	2,111	0,482
89,3	2,157	0,492
89,4	2,211	0,497
89,5	2,267	0,491
89,6	2,318	0,476
89,7	2,363	0,450
89,8	2,390	0,419
89,9	2,403	0,395
90,0	2,399	0,368
90,1	2,373	0,344
90,2	2,334	0,327
90,3	2,282	0,318
90,4	2,223	0,324
90,5	2,166	0,336
90,6	2,117	0,351
90,7	2,079	0,374
90,8	2,057	0,404
90,9	2,055	0,423
91,0	2,066	0,446
91,1	2,097	0,462
91,2	2,144	0,476
91,3	2,202	0,471
91,4	2,258	0,468
91,5	2,316	0,455
91,6	2,364	0,438
91,7	2,397	0,417
91,8	2,412	0,395
91,9	2,408	0,377
92,0	2,384	0,354
92,1	2,346	0,345
92,2	2,291	0,341
92,3	2,234	0,345
92,4	2,172	0,353
92,5	2,117	0,363
92,6	2,076	0,383
92,7	2,051	0,401
92,8	2,043	0,417
92,9	2,055	0,431
93,0	2,087	0,446
93,1	2,130	0,452
93,2	2,190	0,452
93,3	2,256	0,446
93,4	2,312	0,437
93,5	2,363	0,423
93,6	2,396	0,410
93,7	2,415	0,395
93,8	2,418	0,383
93,9	2,396	0,372
94,0	2,355	0,368
94,1	2,303	0,363
94,2	2,240	0,363
94,3	2,178	0,371
94,4	2,123	0,381
94,5	2,076	0,390
94,6	2,046	0,399
94,7	2,037	0,410
94,8	2,049	0,420
94,9	2,081	0,425
95,0	2,123	0,428
95,1	2,184	0,428
95,2	2,247	0,426
95,3	2,306	0,417
95,4	2,358	0,411
95,5	2,396	0,401
95,6	2,418	0,396
95,7	2,421	0,392
95,8	2,405	0,390
95,9	2,366	0,386
96,0	2,310	0,390
96,1	2,246	0,390
96,2	2,186	0,393
96,3	2,129	0,399
96,4	2,079	0,404
96,5	2,048	0,405
96,6	2,031	0,413
96,7	2,043	0,413
96,8	2,070	0,413
96,9	2,118	0,407
97,0	2,175	0,402
97,1	2,238	0,402
97,2	2,297	0,399
97,3	2,352	0,398
97,4	2,394	0,393
97,5	2,420	0,395
97,6	2,421	0,395
97,7	2,403	0,401
97,8	2,369	0,408
97,9	2,319	0,408
98,0	2,258	0,414
98,1	2,195	0,419
98,2	2,138	0,417
98,3	2,088	0,419
98,4	2,052	0,416
98,5	2,039	0,411
98,6	2,045	0,404
98,7	2,067	0,398
98,8	2,109	0,392
98,9	2,165	0,380
99,0	2,228	0,377
99,1	2,289	0,375
99,2	2,348	0,378
99,3	2,390	0,383
99,4	2,415	0,389
99,5	2,420	0,398
99,6	2,409	0,410
99,7	2,376	0,423
99,8	2,325	0,431
99,9	2,265	0,435
100,0	2,201	0,435
100,1	2,144	0,437
100,2	2,097	0,435
100,3	2,061	0,425
100,4	2,043	0,411
100,5	2,045	0,396
100,6	2,067	0,384
100,7	2,106	0,374
100,8	2,159	0,362
100,9	2,222	0,354
101,0	2,283	0,353
101,1	2,339	0,362
101,2	2,384	0,371
101,3	2,408	0,381
101,4	2,415	0,401
101,5	2,402	0,416
101,6	2,375	0,435
101,7	2,327	0,447
101,8	2,273	0,459
101,9	2,213	0,462
102,0	2,154	0,461
102,1	2,106	0,449
102,2	2,070	0,434
102,3	2,051	0,416
102,4	2,052	0,393
102,5	2,067	0,374
102,6	2,102	0,351
102,7	2,156	0,341
102,8	2,211	0,332
102,9	2,270	0,332
103,0	2,322	0,339
103,1	2,366	0,353
103,2	2,394	0,377
103,3	2,406	0,399
103,4	2,399	0,425
103,5	2,372	0,446
103,6	2,330	0,467
103,7	2,277	0,480
103,8	2,223	0,483
103,9	2,166	0,480
104,0	2,118	0,470
104,1	2,076	0,449
104,2	2,058	0,425
104,3	2,055	0,398
104,4	2,073	0,366
104,5	2,105	0,342
104,6	2,154	0,324
104,7	2,207	0,312
104,8	2,261	0,311
104,9	2,315	0,318
105,0	2,355	0,339
105,1	2,385	0,365
105,2	2,393	0,393
105,3	2,388	0,426
105,4	2,363	0,459
105,5	2,327	0,482
105,6	2,280	0,498
105,7	2,225	0,506
105,8	2,175	0,501
105,9	2,129	0,488
106,0	2,094	0,464
106,1	2,069	0,432
106,2	2,070	0,396
106,3	2,081	0,360
106,4	2,109	0,329
106,5	2,150	0,305
106,6	2,199	0,294
106,7	2,253	0,290
106,8	2,301	0,297
106,9	2,343	0,321
107,0	2,373	0,351
107,1	2,385	0,386
107,2	2,379	0,428
107,3	2,361	0,464
107,4	2,328	0,492
107,5	2,283	0,515
107,6	2,238	0,522
107,7	2,186	0,522
107,8	2,141	0,504
107,9	2,111	0,477
108,0	2,090	0,441
108,1	2,087	0,401
108,2	2,093	0,359
108,3	2,117	0,323
108,4	2,154	0,291
108,5	2,198	0,276
108,6	2,244	0,273
108,7	2,288	0,281
108,8	2,325	0,308
108,9	2,352	0,338
109,0	2,361	0,380
109,1	2,361	0,426
109,2	2,349	0,470
109,3	2,318	0,501
109,4	2,282	0,534
109,5	2,241	0,539
109,6	2,195	0,537
109,7	2,156	0,524
109,8	2,124	0,491
109,9	2,105	0,453
110,0	2,099	0,407
110,1	2,108	0,359
110,2	2,127	0,318
110,3	2,156	0,285
110,4	2,196	0,263
110,5	2,238	0,252
110,6	2,274	0,264
110,7	2,306	0,288
110,8	2,331	0,327
110,9	2,346	0,372
111,0	2,346	0,422
111,1	2,336	0,471
111,2	2,310	0,510
111,3	2,277	0,542
111,4	2,241	0,554
111,5	2,204	0,557
111,6	2,169	0,537
111,7	2,142	0,504
111,8	2,124	0,459
111,9	2,117	0,411
112,0	2,121	0,360
112,1	2,138	0,311
112,2	2,163	0,276
