t / s	U_A1 / V	U_B1 / V
116,2	2,171	0,173
116,3	2,079	0,201
116,4	2,003	0,248
116,5	1,955	0,305
116,6	1,941	0,369
116,7	1,956	0,437
116,8	2,007	0,492
116,9	2,085	0,542
117,0	2,178	0,569
117,1	2,280	0,573
117,2	2,381	0,561
117,3	2,468	0,525
117,4	2,537	0,479
117,5	2,579	0,419
117,6	2,583	0,359
117,7	2,555	0,299
117,8	2,495	0,251
117,9	2,405	0,218
118,0	2,303	0,200
118,1	2,196	0,200
118,2	2,094	0,219
118,3	2,010	0,255
118,4	1,950	0,302
118,5	1,922	0,357
118,6	1,931	0,411
118,7	1,971	0,464
118,8	2,045	0,509
118,9	2,142	0,534
119,0	2,252	0,545
119,1	2,361	0,534
119,2	2,459	0,510
119,3	2,538	0,477
119,4	2,589	0,429
119,5	2,603	0,381
119,6	2,582	0,327
119,7	2,522	0,284
119,8	2,439	0,251
119,9	2,336	0,231
120,0	2,228	0,224
120,1	2,115	0,239
120,2	2,019	0,261
120,3	1,953	0,299
120,4	1,914	0,342
120,5	1,911	0,390
120,6	1,946	0,432
120,7	2,015	0,468
120,8	2,112	0,495
120,9	2,220	0,512
121,0	2,334	0,507
121,1	2,441	0,492
121,2	2,526	0,464
121,3	2,589	0,431
121,4	2,615	0,389
121,5	2,607	0,348
121,6	2,556	0,315
121,7	2,474	0,287
121,8	2,373	0,266
121,9	2,258	0,261
122,0	2,144	0,264
122,1	2,040	0,282
122,2	1,959	0,306
122,3	1,910	0,339
122,4	1,895	0,375
122,5	1,917	0,408
122,6	1,982	0,438
122,7	2,073	0,461
122,8	2,184	0,477
122,9	2,303	0,477
123,0	2,415	0,470
123,1	2,513	0,453
123,2	2,591	0,426
123,3	2,625	0,399
123,4	2,621	0,371
123,5	2,579	0,344
123,6	2,501	0,317
123,7	2,403	0,300
123,8	2,288	0,294
123,9	2,169	0,296
124,0	2,060	0,302
124,1	1,971	0,320
124,2	1,911	0,342
124,3	1,889	0,366
124,4	1,905	0,389
124,5	1,959	0,410
124,6	2,042	0,428
124,7	2,151	0,438
124,8	2,268	0,446
124,9	2,390	0,446
125,0	2,492	0,435
125,1	2,574	0,422
125,2	2,621	0,401
125,3	2,627	0,384
125,4	2,600	0,365
125,5	2,534	0,350
125,6	2,439	0,336
125,7	2,322	0,327
125,8	2,202	0,326
125,9	2,087	0,327
126,0	1,995	0,338
126,1	1,922	0,348
126,2	1,889	0,359
126,3	1,893	0,372
126,4	1,934	0,387
126,5	2,012	0,395
126,6	2,115	0,405
126,7	2,235	0,410
126,8	2,357	0,411
126,9	2,466	0,407
127,0	2,555	0,402
127,1	2,616	0,395
127,2	2,634	0,387
127,3	2,613	0,383
127,4	2,558	0,374
127,5	2,466	0,371
127,6	2,360	0,362
127,7	2,238	0,356
127,8	2,115	0,356
127,9	2,015	0,357
128,0	1,938	0,356
128,1	1,892	0,362
128,2	1,884	0,363
128,3	1,920	0,366
128,4	1,992	0,369
128,5	2,087	0,371
128,6	2,202	0,377
128,7	2,325	0,377
128,8	2,439	0,380
128,9	2,537	0,383
129,0	2,603	0,389
129,1	2,631	0,390
129,2	2,625	0,392
129,3	2,577	0,392
129,4	2,495	0,396
129,5	2,387	0,393
129,6	2,267	0,393
129,7	2,151	0,392
129,8	2,040	0,384
129,9	1,956	0,377
130,0	1,901	0,368
130,1	1,884	0,360
130,2	1,905	0,353
130,3	1,967	0,347
130,4	2,058	0,345
130,5	2,169	0,339
130,6	2,291	0,344
130,7	2,406	0,350
130,8	2,511	0,359
130,9	2,586	0,374
131,0	2,628	0,387
131,1	2,628	0,405
131,2	2,592	0,413
131,3	2,520	0,426
131,4	2,421	0,432
131,5	2,303	0,432
131,6	2,183	0,423
131,7	2,069	0,413
131,8	1,976	0,399
131,9	1,914	0,380
132,0	1,886	0,362
132,1	1,899	0,339
132,2	1,949	0,324
132,3	2,028	0,314
132,4	2,136	0,305
132,5	2,259	0,308
132,6	2,376	0,315
132,7	2,480	0,332
132,8	2,564	0,351
132,9	2,613	0,377
133,0	2,625	0,401
133,1	2,600	0,423
133,2	2,535	0,446
133,3	2,444	0,456
133,4	2,333	0,464
133,5	2,214	0,461
133,6	2,103	0,447
133,7	2,010	0,425
133,8	1,935	0,399
133,9	1,899	0,369
134,0	1,902	0,338
134,1	1,940	0,309
134,2	2,012	0,287
134,3	2,111	0,276
134,4	2,220	0,273
134,5	2,336	0,282
134,6	2,445	0,302
134,7	2,537	0,329
134,8	2,594	0,363
134,9	2,619	0,395
135,0	2,601	0,431
135,1	2,553	0,459
135,2	2,469	0,482
135,3	2,366	0,491
135,4	2,250	0,492
135,5	2,138	0,477
135,6	2,039	0,455
135,7	1,961	0,422
135,8	1,914	0,384
135,9	1,907	0,341
136,0	1,934	0,306
136,1	1,994	0,270
136,2	2,085	0,251
136,3	2,195	0,240
136,4	2,307	0,246
136,5	2,414	0,269
136,6	2,505	0,302
136,7	2,571	0,339
136,8	2,600	0,383
136,9	2,597	0,431
137,0	2,555	0,474
137,1	2,483	0,503
137,2	2,390	0,521
137,3	2,277	0,524
137,4	2,169	0,512
137,5	2,069	0,483
137,6	1,988	0,447
137,7	1,935	0,398
137,8	1,919	0,345
137,9	1,937	0,293
138,0	1,989	0,255
138,1	2,070	0,225
138,2	2,168	0,210
138,3	2,274	0,213
138,4	2,379	0,230
138,5	2,472	0,269
138,6	2,544	0,315
138,7	2,583	0,369
138,8	2,582	0,425
138,9	2,552	0,479
139,0	2,498	0,521
139,1	2,414	0,546
139,2	2,312	0,557
139,3	2,208	0,546
139,4	2,108	0,522
139,5	2,021	0,479
139,6	1,964	0,422
139,7	1,935	0,362
139,8	1,943	0,303
139,9	1,985	0,251
140,0	2,052	0,210
140,1	2,142	0,189
140,2	2,244	0,186
140,3	2,348	0,198
140,4	2,444	0,237
140,5	2,516	0,290
140,6	2,559	0,345
140,7	2,570	0,414
140,8	2,550	0,479
140,9	2,502	0,531
141,0	2,424	0,566
141,1	2,337	0,584
141,2	2,235	0,579
141,3	2,139	0,557
141,4	2,060	0,509
141,5	1,994	0,447
141,6	1,961	0,384
141,7	1,956	0,311
141,8	1,986	0,249
141,9	2,045	0,197
142,0	2,123	0,165
142,1	2,217	0,156
142,2	2,318	0,165
142,3	2,411	0,203
142,4	2,478	0,254
142,5	2,529	0,323
142,6	2,550	0,398
142,7	2,540	0,468
142,8	2,501	0,534
142,9	2,439	0,584
143,0	2,354	0,612
143,1	2,262	0,614
143,2	2,171	0,590
143,3	2,090	0,545
143,4	2,027	0,480
143,5	1,991	0,404
143,6	1,980	0,324
143,7	2,000	0,254
143,8	2,043	0,192
143,9	2,108	0,147
144,0	2,196	0,129
144,1	2,283	0,135
144,2	2,369	0,168
144,3	2,447	0,225
144,4	2,498	0,296
144,5	2,526	0,380
144,6	2,528	0,458
144,7	2,493	0,531
144,8	2,442	0,590
144,9	2,373	0,626
145,0	2,289	0,638
145,1	2,207	0,623
145,2	2,127	0,578
145,3	2,064	0,510
145,4	2,019	0,432
145,5	2,003	0,347
145,6	2,012	0,260
145,7	2,051	0,188
145,8	2,109	0,137
145,9	2,180	0,110
146,0	2,261	0,107
146,1	2,339	0,135
146,2	2,411	0,192
146,3	2,463	0,266
146,4	2,496	0,351
146,5	2,508	0,443
146,6	2,492	0,527
146,7	2,444	0,597
146,8	2,381	0,642
146,9	2,307	0,657
147,0	2,231	0,650
147,1	2,160	0,609
147,2	2,097	0,545
147,3	2,052	0,459
147,4	2,031	0,369
147,5	2,028	0,276
147,6	2,055	0,194
147,7	2,105	0,132
147,8	2,165	0,095
147,9	2,235	0,081
148,0	2,312	0,107
148,1	2,375	0,158
148,2	2,430	0,231
148,3	2,465	0,321
148,4	2,478	0,417
148,5	2,466	0,513
148,6	2,432	0,590
148,7	2,385	0,648
148,8	2,322	0,675
148,9	2,255	0,674
149,0	2,192	0,639
149,1	2,130	0,578
149,2	2,084	0,489
149,3	2,060	0,395
149,4	2,055	0,290
149,5	2,073	0,203
149,6	2,109	0,125
149,7	2,165	0,083
149,8	2,223	0,062
149,9	2,286	0,080
150,0	2,345	0,123
150,1	2,396	0,198
150,2	2,429	0,290
150,3	2,451	0,392
150,4	2,447	0,491
150,5	2,424	0,584
150,6	2,387	0,648
150,7	2,331	0,689
150,8	2,273	0,695
150,9	2,217	0,665
151,0	2,165	0,606
151,1	2,121	0,525
151,2	2,094	0,426
151,3	2,079	0,318
151,4	2,093	0,216
151,5	2,121	0,137
151,6	2,162	0,078
151,7	2,210	0,050
151,8	2,264	0,053
151,9	2,318	0,095
152,0	2,363	0,165
152,1	2,399	0,257
152,2	2,418	0,360
152,3	2,417	0,470
152,4	2,402	0,567
152,5	2,372	0,645
152,6	2,331	0,695
152,7	2,288	0,711
152,8	2,237	0,690
152,9	2,189	0,638
153,0	2,151	0,558
153,1	2,126	0,455
153,2	2,114	0,350
153,3	2,118	0,240
153,4	2,138	0,146
153,5	2,165	0,078
153,6	2,207	0,038
153,7	2,246	0,035
153,8	2,291	0,065
153,9	2,331	0,132
154,0	2,361	0,225
154,1	2,382	0,335
154,2	2,388	0,446
154,3	2,382	0,549
154,4	2,361	0,636
154,5	2,333	0,696
154,6	2,295	0,722
154,7	2,262	0,714
154,8	2,222	0,666
154,9	2,184	0,588
155,0	2,160	0,489
155,1	2,148	0,377
155,2	2,145	0,266
155,3	2,159	0,162
155,4	2,177	0,086
155,5	2,204	0,035
155,6	2,237	0,021
155,7	2,270	0,047
155,8	2,303	0,108
155,9	2,328	0,192
156,0	2,348	0,297
156,1	2,357	0,413
156,2	2,354	0,524
156,3	2,342	0,623
156,4	2,325	0,687
156,5	2,303	0,728
156,6	2,268	0,726
156,7	2,240	0,692
156,8	2,216	0,620
156,9	2,196	0,521
157,0	2,183	0,408
157,1	2,175	0,293
157,2	2,180	0,186
157,3	2,193	0,095
157,4	2,210	0,038
157,5	2,231	0,012
157,6	2,253	0,027
157,7	2,277	0,080
157,8	2,297	0,158
157,9	2,313	0,266
158,0	2,324	0,381
158,1	2,325	0,495
158,2	2,318	0,599
158,3	2,310	0,681
158,4	2,298	0,725
158,5	2,279	0,737
158,6	2,259	0,707
158,7	2,244	0,644
158,8	2,228	0,552
158,9	2,217	0,441
159,0	2,211	0,323
159,1	2,211	0,207
159,2	2,213	0,114
159,3	2,220	0,048
159,4	2,229	0,015
159,5	2,238	0,017
159,6	2,253	0,056
159,7	2,270	0,134
159,8	2,279	0,231
159,9	2,280	0,348
160,0	2,286	0,467
160,1	2,292	0,576
160,2	2,289	0,663
160,3	2,285	0,723
160,4	2,279	0,744
160,5	2,276	0,726
160,6	2,267	0,668
160,7	2,258	0,582
160,8	2,252	0,476
160,9	2,244	0,357
161,0	2,241	0,240
161,1	2,237	0,137
161,2	2,235	0,059
161,3	2,235	0,018
161,4	2,234	0,012
161,5	2,237	0,042
161,6	2,241	0,110
161,7	2,246	0,207
161,8	2,247	0,318
161,9	2,255	0,437
162,0	2,259	0,549
162,1	2,268	0,642
162,2	2,274	0,714
162,3	2,277	0,743
162,4	2,280	0,732
162,5	2,280	0,686
162,6	2,280	0,609
162,7	2,282	0,504
162,8	2,280	0,386
162,9	2,273	0,270
163,0	2,268	0,165
163,1	2,258	0,078
163,2	2,247	0,027
163,3	2,238	0,012
163,4	2,231	0,036
163,5	2,219	0,093
163,6	2,216	0,180
163,7	2,214	0,287
163,8	2,220	0,407
163,9	2,226	0,521
164,0	2,238	0,620
164,1	2,252	0,690
164,2	2,268	0,731
164,3	2,283	0,734
164,4	2,295	0,699
164,5	2,306	0,627
164,6	2,313	0,531
164,7	2,313	0,420
164,8	2,309	0,302
164,9	2,303	0,192
165,0	2,286	0,101
165,1	2,264	0,041
165,2	2,241	0,014
165,3	2,222	0,026
165,4	2,205	0,075
165,5	2,195	0,156
165,6	2,187	0,261
165,7	2,187	0,375
165,8	2,196	0,489
165,9	2,207	0,596
166,0	2,228	0,672
166,1	2,250	0,719
166,2	2,274	0,732
166,3	2,303	0,710
166,4	2,322	0,648
166,5	2,339	0,560
166,6	2,345	0,449
166,7	2,346	0,335
166,8	2,337	0,224
166,9	2,316	0,128
167,0	2,288	0,063
167,1	2,256	0,027
167,2	2,225	0,027
167,3	2,198	0,063
167,4	2,175	0,131
167,5	2,157	0,233
167,6	2,153	0,341
167,7	2,160	0,456
167,8	2,174	0,557
167,9	2,196	0,641
168,0	2,229	0,698
168,1	2,265	0,722
168,2	2,306	0,708
168,3	2,337	0,654
168,4	2,361	0,576
168,5	2,375	0,474
168,6	2,376	0,362
168,7	2,370	0,255
168,8	2,348	0,159
168,9	2,312	0,086
169,0	2,274	0,042
169,1	2,232	0,032
169,2	2,195	0,060
169,3	2,159	0,123
169,4	2,133	0,210
169,5	2,121	0,312
169,6	2,121	0,425
169,7	2,135	0,528
169,8	2,166	0,615
169,9	2,205	0,678
170,0	2,252	0,714
170,1	2,297	0,707
170,2	2,343	0,663
170,3	2,379	0,594
170,4	2,403	0,500
170,5	2,412	0,393
170,6	2,403	0,288
170,7	2,378	0,194
170,8	2,343	0,113
170,9	2,297	0,062
171,0	2,244	0,045
171,1	2,196	0,063
171,2	2,150	0,113
171,3	2,111	0,194
171,4	2,093	0,287
171,5	2,090	0,395
171,6	2,103	0,495
171,7	2,136	0,585
171,8	2,181	0,651
171,9	2,235	0,686
172,0	2,292	0,693
172,1	2,346	0,666
172,2	2,391	0,606
172,3	2,421	0,521
172,4	2,439	0,423
172,5	2,439	0,320
172,6	2,417	0,225
172,7	2,376	0,143
172,8	2,325	0,090
172,9	2,265	0,065
173,0	2,204	0,068
173,1	2,147	0,110
173,2	2,102	0,179
173,3	2,072	0,266
173,4	2,060	0,362
173,5	2,072	0,461
173,6	2,102	0,552
173,7	2,148	0,621
173,8	2,205	0,666
173,9	2,271	0,678
174,0	2,336	0,660
174,1	2,394	0,612
174,2	2,438	0,539
174,3	2,465	0,447
174,4	2,468	0,351
174,5	2,450	0,255
174,6	2,409	0,176
174,7	2,351	0,120
174,8	2,285	0,086
174,9	2,216	0,086
175,0	2,150	0,111
175,1	2,096	0,176
175,2	2,055	0,246
175,3	2,036	0,338
175,4	2,040	0,435
175,5	2,064	0,521
175,6	2,115	0,590
175,7	2,180	0,638
175,8	2,252	0,659
175,9	2,327	0,650
176,0	2,394	0,611
176,1	2,447	0,546
176,2	2,483	0,470
176,3	2,495	0,377
176,4	2,480	0,290
176,5	2,445	0,209
176,6	2,388	0,149
176,7	2,312	0,111
176,8	2,238	0,107
176,9	2,162	0,123
177,0	2,090	0,171
177,1	2,036	0,240
177,2	2,010	0,321
177,3	2,007	0,407
177,4	2,031	0,491
177,5	2,079	0,558
177,6	2,150	0,611
177,7	2,229	0,633
177,8	2,307	0,635
177,9	2,387	0,605
178,0	2,453	0,552
178,1	2,498	0,483
178,2	2,519	0,399
178,3	2,511	0,318
178,4	2,477	0,243
178,5	2,418	0,185
178,6	2,342	0,138
178,7	2,258	0,126
178,8	2,175	0,138
178,9	2,099	0,173
179,0	2,036	0,228
179,1	1,997	0,300
179,2	1,985	0,380
179,3	2,004	0,458
179,4	2,048	0,525
179,5	2,112	0,576
179,6	2,196	0,608
179,7	2,286	0,615
179,8	2,375	0,593
179,9	2,453	0,552
180,0	2,508	0,492
180,1	2,535	0,423
180,2	2,537	0,347
180,3	2,510	0,275
180,4	2,454	0,213
180,5	2,373	0,171
180,6	2,282	0,156
180,7	2,190	0,156
180,8	2,108	0,185
180,9	2,033	0,230
181,0	1,982	0,290
181,1	1,962	0,357
181,2	1,974	0,428
181,3	2,015	0,494
181,4	2,084	0,543
181,5	2,166	0,581
181,6	2,259	0,587
181,7	2,357	0,579
181,8	2,445	0,542
181,9	2,508	0,494
182,0	2,547	0,434
182,1	2,555	0,369
182,2	2,537	0,300
182,3	2,484	0,246
182,4	2,412	0,204
182,5	2,316	0,179
182,6	2,216	0,180
182,7	2,120	0,198
182,8	2,034	0,236
182,9	1,974	0,287
183,0	1,949	0,344
183,1	1,950	0,407
183,2	1,985	0,464
183,3	2,048	0,507
183,4	2,136	0,543
183,5	2,232	0,558
183,6	2,337	0,552
183,7	2,429	0,531
183,8	2,508	0,494
183,9	2,559	0,440
184,0	2,576	0,386
184,1	2,564	0,329
184,2	2,519	0,279
184,3	2,442	0,240
184,4	2,346	0,213
184,5	2,241	0,209
184,6	2,141	0,219
184,7	2,051	0,243
184,8	1,980	0,281
184,9	1,940	0,330
185,0	1,932	0,381
185,1	1,961	0,435
185,2	2,019	0,476
185,3	2,103	0,509
185,4	2,205	0,530
185,5	2,312	0,527
185,6	2,411	0,513
185,7	2,498	0,485
185,8	2,562	0,444
185,9	2,591	0,398
186,0	2,582	0,351
186,1	2,544	0,308
186,2	2,478	0,272
186,3	2,385	0,248
186,4	2,277	0,239
186,5	2,165	0,243
186,6	2,067	0,261
186,7	1,985	0,290
186,8	1,937	0,329
186,9	1,917	0,369
187,0	1,937	0,410
187,1	1,992	0,447
187,2	2,073	0,479
187,3	2,174	0,498
187,4	2,283	0,500
187,5	2,391	0,489
187,6	2,484	0,468
187,7	2,558	0,440
187,8	2,595	0,407
187,9	2,601	0,371
188,0	2,573	0,333
188,1	2,505	0,303
188,2	2,415	0,279
188,3	2,304	0,269
188,4	2,195	0,270
188,5	2,087	0,281
188,6	1,998	0,299
188,7	1,938	0,324
188,8	1,910	0,356
188,9	1,919	0,389
189,0	1,962	0,420
189,1	2,037	0,444
189,2	2,139	0,458
189,3	2,250	0,468
189,4	2,366	0,467
189,5	2,468	0,453
189,6	2,547	0,440
189,7	2,600	0,413
189,8	2,613	0,384
189,9	2,592	0,356
190,0	2,535	0,332
190,1	2,447	0,315
190,2	2,336	0,303
190,3	2,223	0,302
190,4	2,111	0,306
190,5	2,015	0,317
190,6	1,943	0,335
190,7	1,907	0,356
190,8	1,907	0,375
190,9	1,941	0,395
191,0	2,015	0,414
191,1	2,108	0,423
191,2	2,220	0,432
191,3	2,337	0,434
191,4	2,442	0,426
191,5	2,537	0,422
191,6	2,595	0,410
191,7	2,621	0,390
191,8	2,610	0,377
191,9	2,558	0,360
192,0	2,477	0,348
192,1	2,370	0,339
192,2	2,255	0,333
192,3	2,138	0,329
192,4	2,034	0,335
192,5	1,956	0,342
192,6	1,907	0,351
192,7	1,896	0,366
192,8	1,923	0,375
192,9	1,980	0,387
193,0	2,072	0,396
193,1	2,183	0,402
193,2	2,298	0,407
193,3	2,417	0,404
193,4	2,513	0,399
193,5	2,583	0,395
193,6	2,621	0,392
193,7	2,616	0,384
193,8	2,580	0,380
193,9	2,505	0,378
194,0	2,403	0,371
194,1	2,288	0,366
194,2	2,174	0,365
194,3	2,066	0,363
194,4	1,973	0,360
194,5	1,914	0,360
194,6	1,895	0,362
194,7	1,908	0,359
194,8	1,961	0,359
194,9	2,052	0,363
195,0	2,157	0,365
195,1	2,267	0,369
195,2	2,385	0,377
195,3	2,490	0,380
195,4	2,568	0,384
195,5	2,613	0,387
195,6	2,619	0,396
195,7	2,589	0,398
195,8	2,520	0,401
195,9	2,427	0,402
196,0	2,322	0,402
196,1	2,202	0,395
196,2	2,093	0,392
196,3	1,998	0,383
196,4	1,929	0,372
196,5	1,899	0,365
196,6	1,907	0,353
196,7	1,946	0,342
196,8	2,021	0,338
196,9	2,121	0,338
197,0	2,235	0,338
197,1	2,354	0,341
197,2	2,465	0,351
197,3	2,544	0,362
197,4	2,598	0,381
197,5	2,619	0,396
197,6	2,598	0,411
197,7	2,538	0,423
197,8	2,456	0,431
197,9	2,349	0,437
198,0	2,235	0,432
198,1	2,124	0,423
198,2	2,024	0,407
198,3	1,949	0,389
198,4	1,910	0,374
198,5	1,907	0,350
198,6	1,938	0,332
198,7	2,001	0,315
198,8	2,099	0,305
198,9	2,210	0,303
199,0	2,324	0,308
199,1	2,430	0,323
199,2	2,523	0,339
199,3	2,585	0,363
199,4	2,609	0,392
199,5	2,600	0,416
199,6	2,555	0,438
199,7	2,480	0,458
199,8	2,379	0,465
199,9	2,267	0,465
200,0	2,156	0,459
200,1	2,054	0,438
200,2	1,973	0,410
200,3	1,923	0,380
200,4	1,908	0,351
200,5	1,931	0,323
200,6	1,988	0,296
200,7	2,072	0,281
200,8	2,180	0,273
200,9	2,292	0,278
201,0	2,400	0,290
201,1	2,495	0,315
201,2	2,562	0,344
201,3	2,597	0,377
201,4	2,598	0,417
201,5	2,561	0,447
201,6	2,498	0,476
201,7	2,405	0,495
201,8	2,298	0,497
201,9	2,186	0,486
202,0	2,082	0,468
202,1	1,997	0,440
202,2	1,946	0,401
202,3	1,923	0,357
202,4	1,932	0,315
202,5	1,976	0,281
202,6	2,052	0,252
202,7	2,150	0,240
202,8	2,262	0,242
202,9	2,369	0,254
203,0	2,465	0,284
203,1	2,537	0,321
203,2	2,579	0,366
203,3	2,588	0,413
203,4	2,562	0,456
203,5	2,504	0,492
203,6	2,423	0,519
203,7	2,324	0,528
203,8	2,214	0,524
203,9	2,114	0,503
204,0	2,028	0,470
204,1	1,968	0,423
204,2	1,935	0,372
204,3	1,938	0,320
204,4	1,979	0,276
204,5	2,043	0,242
204,6	2,130	0,215
204,7	2,229	0,212
204,8	2,333	0,222
204,9	2,429	0,252
205,0	2,504	0,294
205,1	2,556	0,345
205,2	2,576	0,402
205,3	2,561	0,458
205,4	2,516	0,504
205,5	2,444	0,534
205,6	2,349	0,557
205,7	2,249	0,554
205,8	2,148	0,530
205,9	2,061	0,497
206,0	1,995	0,446
206,1	1,959	0,384
206,2	1,950	0,324
206,3	1,976	0,269
206,4	2,031	0,222
206,5	2,109	0,191
206,6	2,205	0,182
206,7	2,303	0,191
206,8	2,394	0,219
206,9	2,474	0,264
207,0	2,531	0,323
207,1	2,556	0,384
207,2	2,553	0,449
207,3	2,519	0,509
207,4	2,454	0,552
207,5	2,370	0,578
207,6	2,277	0,581
207,7	2,181	0,561
207,8	2,094	0,528
207,9	2,024	0,477
208,0	1,982	0,410
208,1	1,968	0,342
208,2	1,986	0,276
208,3	2,024	0,218
208,4	2,093	0,177
208,5	2,180	0,155
208,6	2,271	0,159
208,7	2,360	0,186
208,8	2,442	0,234
208,9	2,499	0,291
209,0	2,534	0,368
209,1	2,538	0,438
209,2	2,511	0,509
209,3	2,459	0,561
209,4	2,385	0,602
209,5	2,300	0,609
209,6	2,211	0,596
209,7	2,127	0,558
209,8	2,060	0,504
209,9	2,013	0,434
210,0	1,994	0,357
210,1	1,998	0,282
210,2	2,033	0,215
210,3	2,091	0,165
210,4	2,166	0,135
210,5	2,253	0,132
210,6	2,337	0,156
210,7	2,411	0,200
210,8	2,469	0,263
210,9	2,504	0,339
211,0	2,513	0,423
211,1	2,501	0,500
211,2	2,459	0,566
211,3	2,397	0,609
211,4	2,318	0,630
211,5	2,238	0,627
211,6	2,162	0,594
211,7	2,093	0,537
211,8	2,040	0,464
211,9	2,015	0,380
212,0	2,012	0,293
212,1	2,039	0,216
212,2	2,085	0,158
212,3	2,148	0,119
212,4	2,225	0,108
212,5	2,304	0,122
212,6	2,373	0,171
212,7	2,433	0,234
212,8	2,477	0,314
212,9	2,492	0,402
213,0	2,484	0,488
213,1	2,453	0,564
213,2	2,399	0,624
213,3	2,334	0,648
213,4	2,262	0,653
213,5	2,190	0,624
213,6	2,126	0,570
213,7	2,075	0,495
213,8	2,045	0,405
213,9	2,039	0,315
214,0	2,054	0,228
214,1	2,091	0,158
214,2	2,144	0,110
214,3	2,211	0,087
214,4	2,282	0,096
214,5	2,342	0,135
214,6	2,399	0,201
214,7	2,441	0,287
214,8	2,462	0,377
214,9	2,459	0,473
215,0	2,444	0,557
215,1	2,400	0,624
215,2	2,348	0,665
215,3	2,282	0,674
215,4	2,217	0,650
215,5	2,159	0,597
215,6	2,109	0,525
215,7	2,076	0,435
215,8	2,066	0,338
215,9	2,075	0,243
216,0	2,096	0,161
216,1	2,141	0,104
216,2	2,196	0,071
216,3	2,256	0,074
216,4	2,316	0,108
216,5	2,367	0,168
216,6	2,406	0,254
216,7	2,427	0,351
216,8	2,436	0,452
216,9	2,421	0,543
217,0	2,393	0,620
217,1	2,349	0,674
217,2	2,297	0,690
217,3	2,241	0,678
217,4	2,189	0,630
217,5	2,144	0,560
217,6	2,112	0,467
217,7	2,094	0,365
217,8	2,097	0,263
217,9	2,118	0,170
218,0	2,145	0,104
218,1	2,193	0,062
218,2	2,241	0,054
218,3	2,289	0,083
218,4	2,336	0,141
218,5	2,372	0,221
218,6	2,394	0,318
218,7	2,405	0,428
218,8	2,402	0,528
218,9	2,379	0,612
219,0	2,346	0,672
219,1	2,304	0,704
219,2	2,256	0,696
219,3	2,210	0,662
219,4	2,175	0,590
219,5	2,145	0,497
219,6	2,127	0,393
219,7	2,124	0,285
219,8	2,135	0,188
219,9	2,156	0,110
220,0	2,192	0,059
220,1	2,228	0,044
220,2	2,268	0,060
220,3	2,307	0,111
220,4	2,340	0,189
220,5	2,363	0,291
220,6	2,375	0,399
220,7	2,376	0,506
220,8	2,357	0,599
220,9	2,337	0,668
221,0	2,307	0,708
221,1	2,273	0,713
221,2	2,238	0,680
221,3	2,208	0,617
221,4	2,181	0,528
221,5	2,163	0,422
221,6	2,156	0,311
221,7	2,159	0,207
221,8	2,178	0,123
221,9	2,196	0,063
222,0	2,225	0,032
222,1	2,255	0,044
222,2	2,285	0,087
222,3	2,307	0,162
222,4	2,327	0,258
222,5	2,340	0,366
222,6	2,345	0,482
222,7	2,343	0,582
222,8	2,328	0,660
222,9	2,306	0,710
223,0	2,282	0,723
223,1	2,256	0,704
223,2	2,234	0,642
223,3	2,211	0,558
223,4	2,195	0,456
223,5	2,189	0,342
223,6	2,187	0,234
223,7	2,190	0,138
223,8	2,202	0,071
223,9	2,222	0,035
224,0	2,241	0,029
224,1	2,262	0,065
224,2	2,282	0,135
224,3	2,300	0,228
224,4	2,310	0,341
224,5	2,313	0,452
224,6	2,312	0,558
224,7	2,306	0,648
224,8	2,295	0,707
224,9	2,283	0,731
225,0	2,268	0,719
225,1	2,255	0,671
225,2	2,240	0,590
225,3	2,232	0,488
225,4	2,220	0,375
225,5	2,217	0,258
225,6	2,219	0,159
225,7	2,220	0,083
225,8	2,229	0,032
225,9	2,241	0,023
226,0	2,250	0,051
226,1	2,258	0,110
226,2	2,267	0,198
226,3	2,274	0,306
226,4	2,282	0,422
226,5	2,285	0,533
226,6	2,285	0,623
226,7	2,286	0,693
226,8	2,282	0,726
226,9	2,282	0,723
227,0	2,273	0,689
227,1	2,265	0,614
227,2	2,261	0,515
227,3	2,256	0,402
227,4	2,252	0,287
227,5	2,244	0,183
227,6	2,243	0,095
227,7	2,240	0,045
227,8	2,235	0,023
227,9	2,235	0,038
228,0	2,238	0,090
228,1	2,241	0,174
228,2	2,243	0,276
228,3	2,250	0,390
228,4	2,256	0,503
228,5	2,259	0,603
228,6	2,267	0,681
228,7	2,274	0,725
228,8	2,279	0,731
228,9	2,289	0,704
229,0	2,291	0,638
229,1	2,292	0,545
229,2	2,289	0,437
229,3	2,282	0,324
